time_period,time_identifier,geographic_level,country_code,country_name,cla_group,characteristic,number,percentage
2024,Reporting year,National,E92000001,England,Age group,16 years and over,6550,89
2024,Reporting year,National,E92000001,England,Age group,Total,7380,100
2024,Reporting year,National,E92000001,England,Age group,Under 16 years,830,11
2024,Reporting year,National,E92000001,England,Category of need,N1. Abuse or neglect,500,7
2024,Reporting year,National,E92000001,England,Category of need,N2. Child's disability,c,c
2024,Reporting year,National,E92000001,England,Category of need,N3. Parental illness or disability,0,0
2024,Reporting year,National,E92000001,England,Category of need,N4. Family in acute stress,310,4
2024,Reporting year,National,E92000001,England,Category of need,N5. Family dysfunction,60,1
2024,Reporting year,National,E92000001,England,Category of need,N6. Socially unacceptable behaviour,c,c
2024,Reporting year,National,E92000001,England,Category of need,N7. Low income,10,k
2024,Reporting year,National,E92000001,England,Category of need,N8. Absent parenting,6500,88
2024,Reporting year,National,E92000001,England,Category of need,Total,7380,100
2024,Reporting year,National,E92000001,England,Ethnicity,1. Total White,340,5
2024,Reporting year,National,E92000001,England,Ethnicity,1a. White British,c,c
2024,Reporting year,National,E92000001,England,Ethnicity,1b. White Irish,0,0
2024,Reporting year,National,E92000001,England,Ethnicity,1c. Traveller of Irish Heritage,c,c
2024,Reporting year,National,E92000001,England,Ethnicity,1d. Gypsy Roma,0,0
2024,Reporting year,National,E92000001,England,Ethnicity,1e. Any other White background,330,5
2024,Reporting year,National,E92000001,England,Ethnicity,2. Total Mixed or Multiple ethnic groups,130,2
2024,Reporting year,National,E92000001,England,Ethnicity,2a. White and Black Caribbean,0,0
2024,Reporting year,National,E92000001,England,Ethnicity,2b. White and Black African,20,k
2024,Reporting year,National,E92000001,England,Ethnicity,2c. White and Asian,20,k
2024,Reporting year,National,E92000001,England,Ethnicity,2d. Any other Mixed background,90,1
2024,Reporting year,National,E92000001,England,Ethnicity,3. Total Asian or Asian British,1870,25
2024,Reporting year,National,E92000001,England,Ethnicity,3a. Indian,c,c
2024,Reporting year,National,E92000001,England,Ethnicity,3b. Pakistani,30,k
2024,Reporting year,National,E92000001,England,Ethnicity,3c. Bangladeshi,c,c
2024,Reporting year,National,E92000001,England,Ethnicity,3d. Chinese,10,k
2024,Reporting year,National,E92000001,England,Ethnicity,3e. Any other Asian background,1820,25
2024,Reporting year,National,E92000001,England,Ethnicity,"4. Total Black, African, Caribbean or Black British",1890,26
2024,Reporting year,National,E92000001,England,Ethnicity,4a. Caribbean,30,k
2024,Reporting year,National,E92000001,England,Ethnicity,4b. African,1630,22
2024,Reporting year,National,E92000001,England,Ethnicity,4c. Any other Black background,230,3
2024,Reporting year,National,E92000001,England,Ethnicity,5. Total other ethnic group,2930,40
2024,Reporting year,National,E92000001,England,Ethnicity,6. Total refused or information not yet available,230,3
2024,Reporting year,National,E92000001,England,Ethnicity,6a. Refused,30,k
2024,Reporting year,National,E92000001,England,Ethnicity,6b. Information not yet obtained,190,3
2024,Reporting year,National,E92000001,England,Ethnicity,Total,7380,100
2024,Reporting year,National,E92000001,England,Gender,Female,320,4
2024,Reporting year,National,E92000001,England,Gender,Male,7060,96
2024,Reporting year,National,E92000001,England,Gender,Total,7380,100
2024,Reporting year,National,E92000001,England,Placements,1. Foster placements,2730,37
2024,Reporting year,National,E92000001,England,Placements,2. Secure homes and children's homes,90,1
2024,Reporting year,National,E92000001,England,Placements,3. Independent and semi-independent living arrangements/ supported accommodation,3280,44
2024,Reporting year,National,E92000001,England,Placements,4. Other placements,1280,17
2024,Reporting year,National,E92000001,England,Placements,Total,7380,100
2023,Reporting year,National,E92000001,England,Age group,16 years and over,6390,86
2023,Reporting year,National,E92000001,England,Age group,Total,7410,100
2023,Reporting year,National,E92000001,England,Age group,Under 16 years,1020,14
2023,Reporting year,National,E92000001,England,Category of need,N1. Abuse or neglect,510,7
2023,Reporting year,National,E92000001,England,Category of need,N2. Child's disability,c,c
2023,Reporting year,National,E92000001,England,Category of need,N3. Parental illness or disability,0,0
2023,Reporting year,National,E92000001,England,Category of need,N4. Family in acute stress,290,4
2023,Reporting year,National,E92000001,England,Category of need,N5. Family dysfunction,50,1
2023,Reporting year,National,E92000001,England,Category of need,N6. Socially unacceptable behaviour,c,c
2023,Reporting year,National,E92000001,England,Category of need,N7. Low income,10,k
2023,Reporting year,National,E92000001,England,Category of need,N8. Absent parenting,6550,88
2023,Reporting year,National,E92000001,England,Category of need,Total,7410,100
